date,open,high,low,close,volume
2025-02-19,0.63523,0.637015,0.633675,0.634085,
2025-02-20,0.63408,0.640865,0.632795,0.640255,
2025-02-21,0.64026,0.6408,0.6352,0.63571,
2025-02-23,0.63638,0.63741,0.636065,0.6369,
2025-02-24,0.636905,0.639225,0.63367,0.63387,
2025-02-25,0.633865,0.635655,0.632275,0.635155,
2025-02-26,0.63515,0.635295,0.629605,0.630935,
2025-02-27,0.63094,0.63101,0.623075,0.623155,
2025-02-28,0.62316,0.623795,0.61928,0.62074,
2025-03-02,0.621615,0.622405,0.6209,0.622015,
2025-03-03,0.62201,0.625465,0.620405,0.62158,
2025-03-04,0.621575,0.62797,0.618715,0.626795,
2025-03-05,0.62679,0.634255,0.623415,0.633695,
2025-03-06,0.63369,0.636395,0.63226,0.633175,
2025-03-07,0.63317,0.633745,0.628225,0.63063,
2025-03-09,0.63093,0.63111,0.629585,0.630305,
2025-03-10,0.630295,0.63311,0.626465,0.628025,
2025-03-11,0.628035,0.631175,0.625895,0.629545,
2025-03-12,0.62954,0.632875,0.62779,0.632865,
2025-03-13,0.632875,0.633385,0.626935,0.628615,
2025-03-14,0.628605,0.63315,0.62782,0.63264,
2025-03-16,0.6322,0.633395,0.6322,0.632535,
2025-03-17,0.632525,0.639095,0.63213,0.638095,
2025-03-18,0.63809,0.639095,0.634415,0.636155,
2025-03-19,0.636145,0.636665,0.632075,0.636335,
2025-03-20,0.63634,0.63636,0.627135,0.630235,
2025-03-21,0.63023,0.630625,0.625805,0.627245,
2025-03-23,0.627225,0.628895,0.62706,0.628895,
2025-03-24,0.6289,0.630535,0.626785,0.628675,
2025-03-25,0.62867,0.632545,0.627855,0.630695,
2025-03-26,0.63069,0.633065,0.627845,0.628645,
2025-03-27,0.628635,0.63184,0.628585,0.630095,
2025-03-28,0.630085,0.63122,0.628085,0.62865,
2025-03-30,0.628845,0.62911,0.62693,0.628255,
2025-03-31,0.62826,0.630065,0.621895,0.624,
2025-04-01,0.623995,0.629085,0.623215,0.628825,
2025-04-02,0.62883,0.634115,0.622635,0.62643,
2025-04-03,0.62642,0.63892,0.625625,0.632585,
2025-04-04,0.632595,0.633195,0.59868,0.603985,
2025-04-06,0.59977,0.601,0.59316,0.598665,
2025-04-07,0.598675,0.61281,0.594455,0.59971,
2025-04-08,0.599715,0.608545,0.593985,0.595315,
2025-04-09,0.595305,0.617595,0.59145,0.613335,
2025-04-10,0.61333,0.624945,0.611615,0.622325,
2025-04-11,0.622315,0.630095,0.618115,0.6292,
2025-04-13,0.63057,0.630765,0.627855,0.630085,
2025-04-14,0.630075,0.63429,0.627545,0.631885,
2025-04-15,0.631895,0.638325,0.631895,0.633805,
2025-04-16,0.633795,0.639165,0.633115,0.636925,
2025-04-17,0.636935,0.63941,0.63335,0.638935,
2025-04-18,0.638935,0.639395,0.63669,0.637565,
2025-04-20,0.63732,0.63933,0.636965,0.63898,
2025-04-21,0.638975,0.64379,0.638365,0.642175,
2025-04-22,0.64217,0.643925,0.634935,0.63759,
2025-04-23,0.637595,0.643555,0.635215,0.636395,
2025-04-24,0.636405,0.641475,0.634395,0.640035,
2025-04-25,0.64004,0.642085,0.63748,0.639785,
2025-04-27,0.63973,0.64068,0.638055,0.638225,
2025-04-28,0.63823,0.643515,0.636795,0.6428,
2025-04-29,0.642795,0.644975,0.637625,0.63874,
2025-04-30,0.638725,0.641785,0.635605,0.641055,
2025-05-01,0.64106,0.642745,0.636575,0.638555,
2025-05-02,0.63855,0.646995,0.638205,0.644445,
2025-05-04,0.64537,0.64581,0.64402,0.644385,
2025-05-05,0.64439,0.649385,0.643445,0.64609,
2025-05-06,0.646095,0.651485,0.643805,0.650345,
2025-05-07,0.650335,0.651195,0.64215,0.643075,
2025-05-08,0.64308,0.646465,0.639195,0.639355,
2025-05-09,0.63935,0.643255,0.637125,0.64108,
2025-05-11,0.64177,0.6431,0.64156,0.641945,
2025-05-12,0.64196,0.64613,0.635685,0.637265,
2025-05-13,0.63727,0.647885,0.636145,0.647245,
2025-05-14,0.647235,0.650105,0.642165,0.642725,
2025-05-15,0.64273,0.64578,0.639065,0.64042,
2025-05-16,0.640415,0.64362,0.638785,0.640335,
2025-05-18,0.640305,0.641275,0.64009,0.640925,
2025-05-19,0.640935,0.64652,0.639835,0.645435,
2025-05-20,0.64543,0.645485,0.639185,0.642565,
2025-05-21,0.64257,0.646935,0.64231,0.643265,
2025-05-22,0.64327,0.645895,0.64075,0.640905,
2025-05-23,0.640895,0.649955,0.640855,0.649575,
2025-05-25,0.648745,0.65068,0.648685,0.650205,
2025-05-26,0.65021,0.653735,0.648005,0.64801,
2025-05-27,0.648015,0.649555,0.643495,0.64477,
2025-05-28,0.644775,0.645365,0.641,0.642255,
2025-05-29,0.64225,0.64602,0.640745,0.64441,
2025-05-30,0.644415,0.645255,0.640765,0.64323,
2025-06-01,0.643465,0.645035,0.64334,0.644315,
2025-06-02,0.644325,0.650045,0.644275,0.649865,
2025-06-03,0.64986,0.649915,0.64471,0.646465,
2025-06-04,0.646455,0.65049,0.645075,0.648985,
2025-06-05,0.64898,0.653815,0.648605,0.651025,
2025-06-06,0.65102,0.651715,0.647965,0.649315,
2025-06-08,0.649875,0.650175,0.649535,0.649885,
2025-06-09,0.64988,0.653405,0.649405,0.65167,
2025-06-10,0.651665,0.653315,0.648995,0.652905,
2025-06-11,0.652895,0.654585,0.649615,0.65089,
2025-06-12,0.650895,0.653365,0.64774,0.652715,
2025-06-13,0.6527,0.652725,0.645635,0.64874,
2025-06-15,0.648815,0.6495,0.64802,0.649215,
2025-06-16,0.64921,0.655205,0.646665,0.651245,
2025-06-17,0.651255,0.654385,0.646615,0.648085,
2025-06-18,0.648055,0.653765,0.647715,0.65065,
2025-06-19,0.650645,0.650945,0.644585,0.64857,
2025-06-20,0.648565,0.64956,0.644805,0.64499,
2025-06-22,0.64281,0.644895,0.641535,0.644585,
2025-06-23,0.644595,0.64869,0.63728,0.647715,
2025-06-24,0.647725,0.651935,0.647135,0.649545,
2025-06-25,0.649535,0.652325,0.648455,0.652115,
2025-06-26,0.652145,0.656385,0.65103,0.654685,
2025-06-27,0.654695,0.656115,0.650845,0.653225,
2025-06-29,0.65366,0.65393,0.653155,0.653225,
2025-06-30,0.653215,0.658395,0.652305,0.65763,
2025-07-01,0.657635,0.659035,0.6554,0.657965,
2025-07-02,0.657975,0.65889,0.654355,0.658225,
2025-07-03,0.658215,0.65868,0.653715,0.657645,
2025-07-04,0.65764,0.657905,0.65462,0.65528,
2025-07-06,0.65565,0.655765,0.654725,0.65502,
2025-07-07,0.655015,0.65531,0.648565,0.650655,
2025-07-08,0.65066,0.65583,0.650645,0.652425,
2025-07-09,0.652435,0.654795,0.650975,0.65361,
2025-07-10,0.653615,0.659525,0.65338,0.65934,
2025-07-11,0.659345,0.659465,0.655655,0.65769,
2025-07-13,0.65644,0.657755,0.65629,0.657555,
2025-07-14,0.65755,0.658775,0.653965,0.654385,
2025-07-15,0.654395,0.657585,0.650795,0.65186,
2025-07-16,0.651865,0.655435,0.64954,0.652275,
2025-07-17,0.652265,0.652365,0.645465,0.649785,
2025-07-18,0.649795,0.65408,0.649675,0.6507,
2025-07-20,0.65198,0.65201,0.650335,0.651235,
2025-07-21,0.65125,0.653755,0.649815,0.652745,
2025-07-22,0.652755,0.655945,0.650415,0.655305,
2025-07-23,0.65532,0.6605,0.65504,0.660175,
2025-07-24,0.66017,0.662515,0.658615,0.65947,
2025-07-25,0.659465,0.659875,0.655115,0.65667,
2025-07-27,0.65751,0.65773,0.656935,0.657105,
2025-07-28,0.657115,0.658585,0.65132,0.65221,
2025-07-29,0.652205,0.653005,0.649625,0.651315,
2025-07-30,0.65132,0.652895,0.642615,0.644565,
2025-07-31,0.64456,0.64764,0.64217,0.642775,
2025-08-01,0.642765,0.649335,0.641905,0.647025,
2025-08-03,0.64695,0.647345,0.64625,0.646915,
2025-08-04,0.646905,0.64897,0.645945,0.647415,
2025-08-05,0.647405,0.647955,0.644985,0.647185,
2025-08-06,0.64719,0.65089,0.647115,0.64998,
2025-08-07,0.649975,0.65414,0.64896,0.652515,
2025-08-08,0.65252,0.653495,0.651165,0.652325,
2025-08-10,0.65244,0.65248,0.651645,0.651655,
2025-08-11,0.651665,0.652865,0.650135,0.651345,
2025-08-12,0.65134,0.654055,0.648195,0.652985,
2025-08-13,0.65299,0.656275,0.65166,0.65509,
2025-08-14,0.655085,0.656885,0.648275,0.64975,
2025-08-15,0.649755,0.652285,0.648805,0.650805,
2025-08-17,0.65099,0.651325,0.650745,0.65124,
2025-08-18,0.651235,0.652425,0.648165,0.649455,
2025-08-19,0.64946,0.649715,0.64498,0.645365,
2025-08-20,0.64537,0.645515,0.642375,0.643545,
2025-08-21,0.64353,0.643685,0.641465,0.64257,
2025-08-22,0.642565,0.650105,0.641515,0.64906,
2025-08-24,0.64936,0.6496,0.64841,0.648475,
2025-08-25,0.648485,0.650515,0.647185,0.648165,
2025-08-26,0.648175,0.65008,0.647025,0.64954,
2025-08-27,0.649535,0.65131,0.646255,0.651265,
2025-08-28,0.65127,0.653775,0.650585,0.653075,
2025-08-29,0.65308,0.65488,0.652305,0.65411,
2025-08-31,0.65456,0.654685,0.65389,0.654335,
2025-09-01,0.65433,0.65601,0.653515,0.655695,
2025-09-02,0.655705,0.655865,0.648355,0.651885,
2025-09-03,0.651875,0.655445,0.650235,0.654495,
2025-09-04,0.65451,0.654985,0.650145,0.652235,
2025-09-05,0.65224,0.658875,0.652005,0.65568,
2025-09-07,0.65521,0.655695,0.654625,0.655495,
2025-09-08,0.655475,0.659895,0.654845,0.65979,
2025-09-09,0.659795,0.66199,0.658185,0.658565,
2025-09-10,0.658555,0.663565,0.658035,0.661905,
2025-09-11,0.6619,0.666675,0.65902,0.66654,
2025-09-12,0.666545,0.666895,0.663075,0.664985,
2025-09-14,0.66499,0.66501,0.66429,0.664905,
2025-09-15,0.6649,0.6675,0.664525,0.66726,
2025-09-16,0.667255,0.66889,0.665995,0.668865,
2025-09-17,0.66887,0.670715,0.664135,0.665215,
2025-09-18,0.665225,0.666,0.660705,0.66169,
2025-09-19,0.661685,0.661975,0.658605,0.65931,
2025-09-21,0.65931,0.659615,0.65886,0.658865,
2025-09-22,0.65886,0.660265,0.657505,0.660115,
2025-09-23,0.660125,0.661555,0.658135,0.659895,
2025-09-24,0.659905,0.662805,0.657485,0.658615,
2025-09-25,0.65861,0.66039,0.6526,0.653835,
2025-09-26,0.653815,0.655165,0.652075,0.654645,
2025-09-28,0.65507,0.655245,0.654685,0.655195,
2025-09-29,0.655205,0.658125,0.65478,0.657795,
2025-09-30,0.657805,0.66285,0.65712,0.661075,
2025-10-01,0.66108,0.6629,0.658945,0.66157,
2025-10-02,0.661575,0.662455,0.657695,0.659915,
2025-10-03,0.659925,0.661425,0.658905,0.66017,
2025-10-05,0.65845,0.659435,0.658375,0.659395,
2025-10-06,0.65942,0.662065,0.65904,0.661645,
2025-10-07,0.661655,0.662445,0.657875,0.658015,
2025-10-08,0.65802,0.659195,0.655665,0.658455,
2025-10-09,0.65846,0.661225,0.65401,0.656065,
2025-10-10,0.656055,0.657295,0.64685,0.647475,
2025-10-12,0.65046,0.651415,0.649145,0.649805,
2025-10-13,0.64979,0.653285,0.649715,0.6512,
2025-10-14,0.65119,0.652135,0.64405,0.649115,
2025-10-15,0.649095,0.652345,0.648635,0.650775,
2025-10-16,0.650765,0.651605,0.647115,0.64819,
2025-10-17,0.648195,0.65025,0.644365,0.64941,
2025-10-19,0.64927,0.65062,0.649065,0.650125,
2025-10-20,0.650115,0.652135,0.64847,0.65162,
2025-10-21,0.651625,0.652515,0.647285,0.649115,
2025-10-22,0.64911,0.65122,0.64784,0.648815,
2025-10-23,0.648785,0.651805,0.647895,0.651485,
2025-10-24,0.65148,0.652895,0.649295,0.651335,
2025-10-26,0.653875,0.654405,0.65304,0.65336,
2025-10-27,0.653355,0.656085,0.652855,0.655845,
2025-10-28,0.65584,0.659085,0.654455,0.658485,
2025-10-29,0.65849,0.66177,0.65572,0.657665,
2025-10-30,0.657655,0.659765,0.65327,0.65592,
2025-10-31,0.655925,0.656035,0.653325,0.65444,
2025-11-02,0.654585,0.654845,0.653915,0.654545,
2025-11-03,0.65454,0.656255,0.651775,0.653825,
2025-11-04,0.65382,0.65382,0.648105,0.64849,
2025-11-05,0.648485,0.651295,0.645885,0.650955,
2025-11-06,0.65096,0.65187,0.646335,0.648395,
2025-11-07,0.64839,0.64992,0.646775,0.649405,
2025-11-09,0.649695,0.6503,0.648955,0.650225,
